,strat_id,instrument,open_time,open_price,close_time,close_price,dir,size,PnL
IE0J9U,2,C:USDJPY,2022-06-21 00:30:00+00:00,134.9792507,2022-06-21 11:35:00+00:00,136,-1,1,-1.0207493000000056
QCNT0B,2,C:USDJPY,2022-06-21 00:35:00+00:00,135.02075070000004,2022-06-21 11:35:00+00:00,136,1,1,0.9792492999999638
O5E6F5,2,C:USDJPY,2022-06-21 00:40:00+00:00,134.96825125,2022-06-21 11:35:00+00:00,136,-1,1,-1.0317487499999913
Z6HGLB,2,C:USDJPY,2022-06-21 00:45:00+00:00,135.01175025,2022-06-21 11:35:00+00:00,136,1,1,0.9882497499999943
7UM8SH,2,C:USDJPY,2022-06-21 03:00:00+00:00,134.9872503,2022-06-21 11:35:00+00:00,136,-1,1,-1.0127497000000005
ZQZFON,2,C:USDJPY,2022-06-21 03:05:00+00:00,135.02475090000002,2022-06-21 11:35:00+00:00,136,1,1,0.975249099999985
2VA97N,2,C:USDJPY,2022-06-21 03:15:00+00:00,134.9872503,2022-06-21 11:35:00+00:00,136,-1,1,-1.0127497000000005
9YNTJE,2,C:USDJPY,2022-06-21 03:20:00+00:00,135.02475090000002,2022-06-21 11:35:00+00:00,136,1,1,0.975249099999985
GAQKCM,2,C:USDJPY,2022-06-21 03:50:00+00:00,134.9772508,2022-06-21 11:35:00+00:00,136,-1,1,-1.0227491999999927
TDFJ8K,2,C:USDJPY,2022-06-21 04:00:00+00:00,135.01275030000002,2022-06-21 11:35:00+00:00,136,1,1,0.9872496999999782
ZFRNAY,2,C:USDJPY,2022-06-21 11:45:00+00:00,136.08380385,2022-06-23 12:30:00+00:00,135,1,1,-1.0838038500000096
MH3Y2I,2,C:USDJPY,2022-06-21 12:30:00+00:00,135.98020065,2022-06-23 12:30:00+00:00,135,-1,1,0.9802006500000005
TSKD04,2,C:USDJPY,2022-06-21 12:35:00+00:00,136.09680450000002,2022-06-23 12:30:00+00:00,135,1,1,-1.0968045000000188
SB4LQK,2,C:USDJPY,2022-06-22 09:45:00+00:00,135.8852054,2022-06-23 12:30:00+00:00,135,-1,1,0.8852053999999896
THN8ZA,2,C:USDJPY,2022-06-22 10:05:00+00:00,136.09580445,2022-06-23 12:30:00+00:00,135,1,1,-1.0958044500000028
X36KXV,2,C:USDJPY,2022-06-22 11:10:00+00:00,135.89520489999998,2022-06-23 12:30:00+00:00,135,-1,1,0.8952048999999818
W1VF8H,2,C:USDJPY,2022-06-22 11:15:00+00:00,135.96879810000001,2022-06-23 12:30:00+00:00,135,1,1,-0.968798100000015
535SN1,2,C:USDJPY,2022-06-22 11:20:00+00:00,136.07880360000001,2022-06-23 12:30:00+00:00,135,1,1,-1.0788036000000147
LQT3J7,2,C:USDJPY,2022-06-22 12:20:00+00:00,135.9832005,2022-06-23 12:30:00+00:00,135,-1,1,0.9832005000000095
OSJG3H,2,C:USDJPY,2022-06-22 12:30:00+00:00,136.0248009,2022-06-23 12:30:00+00:00,135,1,1,-1.0248009000000025
PF0QIH,2,C:USDJPY,2022-06-22 12:35:00+00:00,135.873206,2022-06-23 12:30:00+00:00,135,-1,1,0.8732060000000104
P2P19N,2,C:USDJPY,2022-06-22 13:20:00+00:00,136.0708032,2022-06-23 12:30:00+00:00,135,1,1,-1.0708032000000003
ZTORYJ,2,C:USDJPY,2022-06-22 13:35:00+00:00,135.93420295,2022-06-23 12:30:00+00:00,135,-1,1,0.9342029500000137
01VGID,2,C:USDJPY,2022-06-22 14:30:00+00:00,136.08680400000003,2022-06-23 12:30:00+00:00,135,1,1,-1.0868040000000292
XA5U4U,2,C:USDJPY,2022-06-22 14:40:00+00:00,135.89020514999999,2022-06-23 12:30:00+00:00,135,-1,1,0.8902051499999857
7LZ5SM,2,C:USDJPY,2022-06-22 15:50:00+00:00,136.0308012,2022-06-23 12:30:00+00:00,135,1,1,-1.0308012000000133
ER34IB,2,C:USDJPY,2022-06-22 23:20:00+00:00,135.97820075,2022-06-23 12:30:00+00:00,135,-1,1,0.9782007500000134
TLN4TG,2,C:USDJPY,2022-06-22 23:50:00+00:00,135.9767985,2022-06-23 12:30:00+00:00,135,1,1,-0.976798500000001
AKQOE3,2,C:USDJPY,2022-06-23 00:00:00+00:00,136.06380285,2022-06-23 12:30:00+00:00,135,1,1,-1.0638028500000019
5PNL9Q,2,C:USDJPY,2022-06-23 01:05:00+00:00,135.92020365,2022-06-23 12:30:00+00:00,135,-1,1,0.9202036499999906
EWCMJK,2,C:USDJPY,2022-06-23 12:55:00+00:00,134.95325200000002,2022-06-28 10:15:00+00:00,136,-1,1,-1.0467479999999796
U9JW12,2,C:USDJPY,2022-06-24 01:10:00+00:00,134.97325099999998,2022-06-28 10:15:00+00:00,136,-1,1,-1.0267490000000237
HUDJ0E,2,C:USDJPY,2022-06-24 09:45:00+00:00,134.97125110000002,2022-06-28 10:15:00+00:00,136,-1,1,-1.0287488999999823
EPIOAA,2,C:USDJPY,2022-06-24 13:50:00+00:00,134.97025115,2022-06-28 10:15:00+00:00,136,-1,1,-1.0297488500000043
YWKR91,2,C:USDJPY,2022-06-24 14:00:00+00:00,134.87825575,2022-06-28 10:15:00+00:00,136,-1,1,-1.121744250000006
KXVQZZ,2,C:USDJPY,2022-06-27 00:05:00+00:00,134.98225055,2022-06-28 10:15:00+00:00,136,-1,1,-1.0177494499999966
I7PJNP,2,C:USDJPY,2022-06-27 00:20:00+00:00,134.97325099999998,2022-06-28 10:15:00+00:00,136,-1,1,-1.0267490000000237
Z62JAO,2,C:USDJPY,2022-06-27 07:35:00+00:00,134.9812506,2022-06-28 10:15:00+00:00,136,-1,1,-1.0187493999999901
Z57VO0,2,C:USDJPY,2022-06-27 08:40:00+00:00,134.9812506,2022-06-28 10:15:00+00:00,136,-1,1,-1.0187493999999901
HL9UFQ,2,C:USDJPY,2022-06-24 00:15:00+00:00,135.08075370000003,2022-06-28 10:30:00+00:00,136,1,1,0.9192462999999691
OX2J14,2,C:USDJPY,2022-06-24 09:30:00+00:00,135.01775055000002,2022-06-28 10:30:00+00:00,136,1,1,0.9822494499999834
OLA7HP,2,C:USDJPY,2022-06-24 09:50:00+00:00,135.06575295000002,2022-06-28 10:30:00+00:00,136,1,1,0.934247049999982
2GW4OH,2,C:USDJPY,2022-06-24 13:55:00+00:00,135.09675450000003,2022-06-28 10:30:00+00:00,136,1,1,0.9032454999999686
ERYWT2,2,C:USDJPY,2022-06-24 14:30:00+00:00,135.0707532,2022-06-28 10:30:00+00:00,136,1,1,0.9292467999999872
HJ8LT9,2,C:USDJPY,2022-06-27 00:10:00+00:00,135.05575245000003,2022-06-28 10:30:00+00:00,136,1,1,0.9442475499999716
T1NISG,2,C:USDJPY,2022-06-27 06:15:00+00:00,135.04475190000002,2022-06-28 10:30:00+00:00,136,1,1,0.9552480999999773
1L82NA,2,C:USDJPY,2022-06-27 07:50:00+00:00,135.02075070000004,2022-06-28 10:30:00+00:00,136,1,1,0.9792492999999638
IN5KY4,2,C:USDJPY,2022-06-27 09:05:00+00:00,135.02375085,2022-06-28 10:30:00+00:00,136,1,1,0.976249150000001
0SYPXS,2,C:USDJPY,2022-06-29 01:00:00+00:00,135.9872003,2022-06-29 13:50:00+00:00,137,-1,1,-1.012799699999988
3W5M9A,2,C:USDJPY,2022-06-29 02:05:00+00:00,135.9852004,2022-06-29 13:50:00+00:00,137,-1,1,-1.0147996000000035
AC09PN,2,C:USDJPY,2022-06-29 06:00:00+00:00,135.9572018,2022-06-29 13:50:00+00:00,137,-1,1,-1.042798199999993
AAB8MF,2,C:USDJPY,2022-06-28 10:30:00+00:00,136.06380285,2022-07-01 03:45:00+00:00,135,1,1,-1.0638028500000019
7HWUG0,2,C:USDJPY,2022-06-29 01:25:00+00:00,136.02680100000003,2022-07-01 03:45:00+00:00,135,1,1,-1.0268010000000345
R8DR50,2,C:USDJPY,2022-06-29 02:10:00+00:00,136.00980015,2022-07-01 03:45:00+00:00,135,1,1,-1.0098001499999896
IRETF5,2,C:USDJPY,2022-06-29 04:50:00+00:00,136.03880160000003,2022-07-01 03:45:00+00:00,135,1,1,-1.0388016000000277
J5GVZB,2,C:USDJPY,2022-06-29 07:00:00+00:00,136.05580245000002,2022-07-01 03:45:00+00:00,135,1,1,-1.0558024500000158
MDQHW1,2,C:USDJPY,2022-06-30 13:20:00+00:00,135.91420395,2022-07-01 03:45:00+00:00,135,-1,1,0.914203950000001
0A7SZE,2,C:USDJPY,2022-06-30 14:45:00+00:00,136.0908042,2022-07-01 03:45:00+00:00,135,1,1,-1.090804200000008
0VXXZN,2,C:USDJPY,2022-06-30 14:50:00+00:00,135.88020565,2022-07-01 03:45:00+00:00,135,-1,1,0.8802056499999935
7707SB,2,C:USDJPY,2022-07-01 05:00:00+00:00,134.86525640000002,2022-07-05 00:45:00+00:00,136,-1,1,-1.1347435999999789
7FBUL3,2,C:USDJPY,2022-07-01 05:50:00+00:00,135.03075120000003,2022-07-05 00:45:00+00:00,136,1,1,0.9692487999999742
8LDU1S,2,C:USDJPY,2022-07-01 05:55:00+00:00,134.9752509,2022-07-05 00:45:00+00:00,136,-1,1,-1.0247491000000082
RE2DAQ,2,C:USDJPY,2022-07-01 06:25:00+00:00,135.0187506,2022-07-05 00:45:00+00:00,136,1,1,0.9812493999999958
FRUEQE,2,C:USDJPY,2022-07-01 06:30:00+00:00,134.94225255,2022-07-05 00:45:00+00:00,136,-1,1,-1.0577474499999937
WQYX5C,2,C:USDJPY,2022-07-01 06:40:00+00:00,135.04875210000003,2022-07-05 00:45:00+00:00,136,1,1,0.9512478999999701
GB8QFI,2,C:USDJPY,2022-07-01 06:50:00+00:00,134.98625035,2022-07-05 00:45:00+00:00,136,-1,1,-1.013749649999994
70S3MT,2,C:USDJPY,2022-07-01 07:10:00+00:00,135.0367515,2022-07-05 00:45:00+00:00,136,1,1,0.9632484999999917
7ERTMH,2,C:USDJPY,2022-07-01 14:10:00+00:00,134.9412526,2022-07-05 00:45:00+00:00,136,-1,1,-1.0587473999999872
E6XN0O,2,C:USDJPY,2022-07-01 14:35:00+00:00,135.03975165,2022-07-05 00:45:00+00:00,136,1,1,0.9602483500000005
2TVPRR,2,C:USDJPY,2022-07-01 14:45:00+00:00,134.97625085,2022-07-05 00:45:00+00:00,136,-1,1,-1.0237491499999862
BUHU0T,2,C:USDJPY,2022-07-01 14:50:00+00:00,135.09675450000003,2022-07-05 00:45:00+00:00,136,1,1,0.9032454999999686
9XLT3P,2,C:USDJPY,2022-07-04 00:35:00+00:00,135.05875260000002,2022-07-05 00:45:00+00:00,136,1,1,0.9412473999999804
N4OK2B,2,C:USDJPY,2022-07-04 00:45:00+00:00,134.9752509,2022-07-05 00:45:00+00:00,136,-1,1,-1.0247491000000082
0PL5V5,2,C:USDJPY,2022-07-04 01:00:00+00:00,135.03375135,2022-07-05 00:45:00+00:00,136,1,1,0.9662486500000114
CID7KQ,2,C:USDJPY,2022-07-04 01:25:00+00:00,134.9412526,2022-07-05 00:45:00+00:00,136,-1,1,-1.0587473999999872
IB7XAK,2,C:USDJPY,2022-07-04 01:55:00+00:00,135.02975115,2022-07-05 00:45:00+00:00,136,1,1,0.9702488499999902
741EDZ,2,C:USDJPY,2022-07-04 02:15:00+00:00,134.98225055,2022-07-05 00:45:00+00:00,136,-1,1,-1.0177494499999966
U7TH4S,2,C:USDJPY,2022-07-04 02:20:00+00:00,135.02475090000002,2022-07-05 00:45:00+00:00,136,1,1,0.975249099999985
933XC5,2,C:USDJPY,2022-07-04 02:30:00+00:00,134.97825075,2022-07-05 00:45:00+00:00,136,-1,1,-1.0217492499999992
XZBG9P,2,C:USDJPY,2022-07-04 02:55:00+00:00,135.01975065000002,2022-07-05 00:45:00+00:00,136,1,1,0.9802493499999798
6J0OD0,2,C:USDJPY,2022-07-05 00:45:00+00:00,136.03980165000002,2022-07-06 12:35:00+00:00,135,1,1,-1.0398016500000153
5P2EVB,2,C:USDJPY,2022-07-05 01:05:00+00:00,135.98020065,2022-07-06 12:35:00+00:00,135,-1,1,0.9802006500000005
6M8NAI,2,C:USDJPY,2022-07-05 01:10:00+00:00,136.05580245000002,2022-07-06 12:35:00+00:00,135,1,1,-1.0558024500000158
PDNDU5,2,C:USDJPY,2022-07-05 08:10:00+00:00,135.90820424999998,2022-07-06 12:35:00+00:00,135,-1,1,0.908204249999983
DSR3VD,2,C:USDJPY,2022-07-05 11:05:00+00:00,136.0308012,2022-07-06 12:35:00+00:00,135,1,1,-1.0308012000000133
GSAX68,2,C:USDJPY,2022-07-05 11:50:00+00:00,135.99020015000002,2022-07-06 12:35:00+00:00,135,-1,1,0.990200150000021
EH8HS3,2,C:USDJPY,2022-07-05 12:00:00+00:00,136.04780205,2022-07-06 12:35:00+00:00,135,1,1,-1.0478020500000014
6D08KZ,2,C:USDJPY,2022-07-05 12:05:00+00:00,135.92020365,2022-07-06 12:35:00+00:00,135,-1,1,0.9202036499999906
PO4VQD,2,C:USDJPY,2022-07-05 14:45:00+00:00,136.0588026,2022-07-06 12:35:00+00:00,135,1,1,-1.058802600000007
6OGJFJ,2,C:USDJPY,2022-07-05 15:00:00+00:00,135.89620485,2022-07-06 12:35:00+00:00,135,-1,1,0.8962048500000037
C2U5HG,2,C:USDJPY,2022-07-06 23:00:00+00:00,136.06180275000003,2022-07-11 01:40:00+00:00,137,1,1,0.9381972499999733
SBB6BH,2,C:USDJPY,2022-07-06 23:30:00+00:00,135.97220105000002,2022-07-11 01:40:00+00:00,137,-1,1,-1.0277989499999762
0ITMB6,2,C:USDJPY,2022-07-07 07:30:00+00:00,136.05780255,2022-07-11 01:40:00+00:00,137,1,1,0.942197450000009
D6IEJ7,2,C:USDJPY,2022-07-07 10:05:00+00:00,135.96820125,2022-07-11 01:40:00+00:00,137,-1,1,-1.0317987500000072
TEH2A9,2,C:USDJPY,2022-07-07 15:55:00+00:00,136.00780005000001,2022-07-11 01:40:00+00:00,137,1,1,0.9921999499999856
39WSBW,2,C:USDJPY,2022-07-07 16:05:00+00:00,135.93420295,2022-07-11 01:40:00+00:00,137,-1,1,-1.0657970499999863
BUFCCJ,2,C:USDJPY,2022-07-07 16:50:00+00:00,136.04380185000002,2022-07-11 01:40:00+00:00,137,1,1,0.9561981499999774
J3G679,2,C:USDJPY,2022-07-07 17:05:00+00:00,135.97720080000002,2022-07-11 01:40:00+00:00,137,-1,1,-1.0227991999999801
6FK327,2,C:USDJPY,2022-07-07 17:10:00+00:00,136.05080220000002,2022-07-11 01:40:00+00:00,137,1,1,0.949197799999979
K5QPKB,2,C:USDJPY,2022-07-07 17:25:00+00:00,135.9971998,2022-07-11 01:40:00+00:00,137,-1,1,-1.0028001999999958
K8FQ03,2,C:USDJPY,2022-07-07 19:50:00+00:00,135.98420045,2022-07-11 01:40:00+00:00,137,-1,1,-1.015799549999997
VMJY2N,2,C:USDJPY,2022-07-07 20:25:00+00:00,136.00680000000003,2022-07-11 01:40:00+00:00,137,1,1,0.9931999999999732
PAIGIR,2,C:USDJPY,2022-07-07 21:00:00+00:00,136.02680100000003,2022-07-11 01:40:00+00:00,137,1,1,0.9731989999999655
VQLSQY,2,C:USDJPY,2022-07-07 21:15:00+00:00,135.9912001,2022-07-11 01:40:00+00:00,137,-1,1,-1.0087999000000138
JV93CF,2,C:USDJPY,2022-07-07 21:20:00+00:00,136.00579995,2022-07-11 01:40:00+00:00,137,1,1,0.9942000499999892
B1WVKO,2,C:USDJPY,2022-07-07 21:25:00+00:00,136.0248009,2022-07-11 01:40:00+00:00,137,1,1,0.9751990999999975
2C2XND,2,C:USDJPY,2022-07-07 22:00:00+00:00,135.98820025,2022-07-11 01:40:00+00:00,137,-1,1,-1.0117997499999944
2L9VBM,2,C:USDJPY,2022-07-07 22:15:00+00:00,136.03280130000002,2022-07-11 01:40:00+00:00,137,1,1,0.9671986999999831
WX73YF,2,C:USDJPY,2022-07-07 22:55:00+00:00,135.9912001,2022-07-11 01:40:00+00:00,137,-1,1,-1.0087999000000138
B4F97B,2,C:USDJPY,2022-07-07 23:00:00+00:00,136.01180025000002,2022-07-11 01:40:00+00:00,137,1,1,0.9881997499999784
DSDP71,2,C:USDJPY,2022-07-07 23:05:00+00:00,135.9632015,2022-07-11 01:40:00+00:00,137,-1,1,-1.0367985000000033
NIBNIL,2,C:USDJPY,2022-07-07 23:25:00+00:00,136.01180025000002,2022-07-11 01:40:00+00:00,137,1,1,0.9881997499999784
QRJS8M,2,C:USDJPY,2022-07-07 23:30:00+00:00,135.99419995,2022-07-11 01:40:00+00:00,137,-1,1,-1.0058000500000048
F25CCS,2,C:USDJPY,2022-07-07 23:35:00+00:00,135.98020065,2022-07-11 01:40:00+00:00,137,-1,1,-1.0197993499999995
7KAP9Y,2,C:USDJPY,2022-07-08 00:15:00+00:00,136.01180025000002,2022-07-11 01:40:00+00:00,137,1,1,0.9881997499999784
TMK1HV,2,C:USDJPY,2022-07-08 00:35:00+00:00,136.0888041,2022-07-11 01:40:00+00:00,137,1,1,0.9111958999999956
FNJKV1,2,C:USDJPY,2022-07-08 00:55:00+00:00,135.95020215,2022-07-11 01:40:00+00:00,137,-1,1,-1.0497978500000045
RPPJON,2,C:USDJPY,2022-07-08 01:55:00+00:00,136.04980215000003,2022-07-11 01:40:00+00:00,137,1,1,0.9501978499999666
WD9SFX,2,C:USDJPY,2022-07-08 02:15:00+00:00,135.98820025,2022-07-11 01:40:00+00:00,137,-1,1,-1.0117997499999944
4P3BG7,2,C:USDJPY,2022-07-08 02:25:00+00:00,136.03380135,2022-07-11 01:40:00+00:00,137,1,1,0.9661986499999955
BIYJZ4,2,C:USDJPY,2022-07-08 02:30:00+00:00,135.98020065,2022-07-11 01:40:00+00:00,137,-1,1,-1.0197993499999995
NDADB1,2,C:USDJPY,2022-07-08 02:35:00+00:00,136.04880210000002,2022-07-11 01:40:00+00:00,137,1,1,0.9511978999999826
FJYY5F,2,C:USDJPY,2022-07-08 02:40:00+00:00,135.6572168,2022-07-11 01:40:00+00:00,137,-1,1,-1.3427832000000137
DMBW71,2,C:USDJPY,2022-07-08 12:30:00+00:00,136.1008047,2022-07-11 01:40:00+00:00,137,1,1,0.8991953000000024
4QI6WW,2,C:USDJPY,2022-07-08 14:10:00+00:00,135.95620184999999,2022-07-11 01:40:00+00:00,137,-1,1,-1.0437981500000149
SBAR57,2,C:USDJPY,2022-07-08 14:20:00+00:00,136.04580195,2022-07-11 01:40:00+00:00,137,1,1,0.9541980500000022
NLEQ60,2,C:USDJPY,2022-07-08 14:25:00+00:00,135.97220105000002,2022-07-11 01:40:00+00:00,137,-1,1,-1.0277989499999762
3CE4KY,2,C:USDJPY,2022-07-08 14:45:00+00:00,136.04480190000004,2022-07-11 01:40:00+00:00,137,1,1,0.9551980999999614
B55ILZ,2,C:USDJPY,2022-07-08 15:00:00+00:00,135.97620085,2022-07-11 01:40:00+00:00,137,-1,1,-1.023799150000002
HBK6Z3,2,C:USDJPY,2022-07-08 15:15:00+00:00,136.04580195,2022-07-11 01:40:00+00:00,137,1,1,0.9541980500000022
XZIGNS,2,C:USDJPY,2022-07-08 21:05:00+00:00,136.07319600000002,2022-07-11 01:40:00+00:00,137,-1,1,-0.9268039999999758
GUSN7A,2,C:USDJPY,2022-07-10 21:00:00+00:00,136.0608027,2022-07-11 01:40:00+00:00,137,1,1,0.9391972999999894
OWXAV7,2,C:USDJPY,2022-07-11 01:40:00+00:00,137.23186125,2022-07-14 01:10:00+00:00,138,1,1,0.7681387499999914
G45SBK,2,C:USDJPY,2022-07-11 02:30:00+00:00,136.85015715,2022-07-14 01:10:00+00:00,138,-1,1,-1.1498428499999989
RZVL4D,2,C:USDJPY,2022-07-11 02:40:00+00:00,137.02585095,2022-07-14 01:10:00+00:00,138,1,1,0.9741490499999941
746ES6,2,C:USDJPY,2022-07-11 03:00:00+00:00,136.9251534,2022-07-14 01:10:00+00:00,138,-1,1,-1.0748466000000008
LZ6MDN,2,C:USDJPY,2022-07-11 04:10:00+00:00,136.973151,2022-07-14 01:10:00+00:00,138,-1,1,-1.0268489999999986
MIMZ57,2,C:USDJPY,2022-07-11 05:00:00+00:00,137.05185225,2022-07-14 01:10:00+00:00,138,1,1,0.948147750000004
8CFE6U,2,C:USDJPY,2022-07-11 05:25:00+00:00,136.98315050000002,2022-07-14 01:10:00+00:00,138,-1,1,-1.016849499999978
LTWA31,2,C:USDJPY,2022-07-11 05:30:00+00:00,137.00584995,2022-07-14 01:10:00+00:00,138,1,1,0.9941500500000018
01M3Z6,2,C:USDJPY,2022-07-11 05:35:00+00:00,137.046852,2022-07-14 01:10:00+00:00,138,1,1,0.9531479999999988
SWFCUD,2,C:USDJPY,2022-07-11 06:05:00+00:00,136.96015165,2022-07-14 01:10:00+00:00,138,-1,1,-1.0398483499999998
VOHIDW,2,C:USDJPY,2022-07-11 06:40:00+00:00,136.9431525,2022-07-14 01:10:00+00:00,138,-1,1,-1.0568475000000035
O4A54R,2,C:USDJPY,2022-07-11 09:15:00+00:00,137.01585045,2022-07-14 01:10:00+00:00,138,1,1,0.9841495500000121
RJFCM6,2,C:USDJPY,2022-07-11 09:20:00+00:00,136.98515039999998,2022-07-14 01:10:00+00:00,138,-1,1,-1.0148496000000193
9WT5JJ,2,C:USDJPY,2022-07-11 09:35:00+00:00,137.0348514,2022-07-14 01:10:00+00:00,138,1,1,0.965148599999992
1C9PLL,2,C:USDJPY,2022-07-12 09:50:00+00:00,136.9291532,2022-07-14 01:10:00+00:00,138,-1,1,-1.0708467999999982
BNHLSZ,2,C:USDJPY,2022-07-13 00:40:00+00:00,137.0168505,2022-07-14 01:10:00+00:00,138,1,1,0.9831494999999961
BF37ER,2,C:USDJPY,2022-07-13 00:45:00+00:00,136.96615135000002,2022-07-14 01:10:00+00:00,138,-1,1,-1.0338486499999817
F5F5KE,2,C:USDJPY,2022-07-13 01:00:00+00:00,137.08985415,2022-07-14 01:10:00+00:00,138,1,1,0.9101458499999922
TXX6AJ,2,C:USDJPY,2022-07-13 05:10:00+00:00,136.9791507,2022-07-14 01:10:00+00:00,138,-1,1,-1.020849300000009
XY4D7D,2,C:USDJPY,2022-07-13 05:20:00+00:00,137.00985015,2022-07-14 01:10:00+00:00,138,1,1,0.9901498499999946
LLDB2L,2,C:USDJPY,2022-07-13 05:25:00+00:00,136.98515039999998,2022-07-14 01:10:00+00:00,138,-1,1,-1.0148496000000193
J2BOOU,2,C:USDJPY,2022-07-13 05:50:00+00:00,137.02285080000001,2022-07-14 01:10:00+00:00,138,1,1,0.9771491999999853
PWS7FA,2,C:USDJPY,2022-07-14 02:10:00+00:00,138.05590245000002,2022-07-14 07:55:00+00:00,139,1,1,0.9440975499999809
38DI24,2,C:USDJPY,2022-07-14 02:25:00+00:00,137.93210305,2022-07-14 07:55:00+00:00,139,-1,1,-1.067896950000005
QY159T,2,C:USDJPY,2022-07-14 02:35:00+00:00,138.0109002,2022-07-14 07:55:00+00:00,139,1,1,0.9890997999999911
I6LIH5,2,C:USDJPY,2022-07-14 02:40:00+00:00,137.96410145000002,2022-07-14 07:55:00+00:00,139,-1,1,-1.0358985499999847
GWM6X4,2,C:USDJPY,2022-07-14 02:45:00+00:00,138.07690350000001,2022-07-14 07:55:00+00:00,139,1,1,0.9230964999999856
FW8LK5,2,C:USDJPY,2022-07-14 03:00:00+00:00,137.97210105000002,2022-07-14 07:55:00+00:00,139,-1,1,-1.0278989499999795
IK2CC9,2,C:USDJPY,2022-07-14 03:20:00+00:00,138.02190075000001,2022-07-14 07:55:00+00:00,139,1,1,0.9780992499999854
0T4KRA,2,C:USDJPY,2022-07-14 03:25:00+00:00,137.95210205,2022-07-14 07:55:00+00:00,139,-1,1,-1.0478979499999923
72CXSR,2,C:USDJPY,2022-07-14 03:40:00+00:00,138.04390185000003,2022-07-14 07:55:00+00:00,139,1,1,0.9560981499999741
96SUXZ,2,C:USDJPY,2022-07-14 03:50:00+00:00,137.9851004,2022-07-14 07:55:00+00:00,139,-1,1,-1.0148996000000068
PI6JMP,2,C:USDJPY,2022-07-14 03:55:00+00:00,138.0229008,2022-07-14 07:55:00+00:00,139,1,1,0.9770991999999978
QKYG9Q,2,C:USDJPY,2022-07-14 07:55:00+00:00,139.10495490000002,2022-07-18 07:20:00+00:00,138,1,1,-1.104954900000024
9LBC9S,2,C:USDJPY,2022-07-14 09:10:00+00:00,139.02595095,2022-07-18 07:20:00+00:00,138,1,1,-1.0259509500000092
0K5BXH,2,C:USDJPY,2022-07-14 10:55:00+00:00,139.07195325,2022-07-18 07:20:00+00:00,138,1,1,-1.071953250000007
6YF0ZM,2,C:USDJPY,2022-07-14 12:20:00+00:00,139.07495340000003,2022-07-18 07:20:00+00:00,138,1,1,-1.0749534000000267
MIVQX0,2,C:USDJPY,2022-07-14 12:35:00+00:00,139.0649529,2022-07-18 07:20:00+00:00,138,1,1,-1.0649529000000086
65M0GF,2,C:USDJPY,2022-07-14 16:10:00+00:00,139.03595145,2022-07-18 07:20:00+00:00,138,1,1,-1.0359514499999989
CQMCS0,2,C:USDJPY,2022-07-14 16:50:00+00:00,139.02095070000001,2022-07-18 07:20:00+00:00,138,1,1,-1.0209507000000144
EV9RHF,2,C:USDJPY,2022-07-14 22:00:00+00:00,139.02695100000003,2022-07-18 07:20:00+00:00,138,1,1,-1.0269510000000253
YYRT1E,2,C:USDJPY,2022-07-14 22:50:00+00:00,139.03995165,2022-07-18 07:20:00+00:00,138,1,1,-1.0399516500000061
54XQVY,2,C:USDJPY,2022-07-14 23:45:00+00:00,139.02695100000003,2022-07-18 07:20:00+00:00,138,1,1,-1.0269510000000253
IP386M,2,C:USDJPY,2022-07-15 00:00:00+00:00,139.02495090000002,2022-07-18 07:20:00+00:00,138,1,1,-1.0249509000000216
H53GD8,2,C:USDJPY,2022-07-15 03:30:00+00:00,139.04195175,2022-07-18 07:20:00+00:00,138,1,1,-1.0419517500000097
EVSA8B,2,C:USDJPY,2022-07-15 03:50:00+00:00,139.02395085,2022-07-18 07:20:00+00:00,138,1,1,-1.0239508500000056
1DM9QW,2,C:USDJPY,2022-07-15 04:30:00+00:00,139.00695000000002,2022-07-18 07:20:00+00:00,138,1,1,-1.0069500000000176
3WMTLP,2,C:USDJPY,2022-07-15 04:50:00+00:00,139.01795055000002,2022-07-18 07:20:00+00:00,138,1,1,-1.0179505500000232
MZ4MBR,2,C:USDJPY,2022-07-14 09:05:00+00:00,138.91605385,2022-07-18 08:05:00+00:00,138,-1,1,0.9160538499999973
8IZAPO,2,C:USDJPY,2022-07-14 09:15:00+00:00,138.83205805,2022-07-18 08:05:00+00:00,138,-1,1,0.8320580500000005
54KKD0,2,C:USDJPY,2022-07-14 11:30:00+00:00,138.8790557,2022-07-18 08:05:00+00:00,138,-1,1,0.8790557000000092
7U33AW,2,C:USDJPY,2022-07-14 12:30:00+00:00,138.98405045,2022-07-18 08:05:00+00:00,138,-1,1,0.9840504500000122
XFM8JG,2,C:USDJPY,2022-07-14 15:30:00+00:00,138.97605085,2022-07-18 08:05:00+00:00,138,-1,1,0.9760508500000071
YI5KMZ,2,C:USDJPY,2022-07-14 16:45:00+00:00,138.9550519,2022-07-18 08:05:00+00:00,138,-1,1,0.9550519000000008
IRBFA1,2,C:USDJPY,2022-07-14 16:55:00+00:00,138.9390527,2022-07-18 08:05:00+00:00,138,-1,1,0.9390526999999906
NIHU4H,2,C:USDJPY,2022-07-14 22:45:00+00:00,138.98205055,2022-07-18 08:05:00+00:00,138,-1,1,0.9820505499999967
6ZDC7W,2,C:USDJPY,2022-07-14 23:30:00+00:00,138.94605235,2022-07-18 08:05:00+00:00,138,-1,1,0.9460523500000022
L25ZJB,2,C:USDJPY,2022-07-14 23:50:00+00:00,138.9430525,2022-07-18 08:05:00+00:00,138,-1,1,0.9430524999999932
