,strat_id,instrument,open_time,open_price,close_time,close_price,dir,size,PnL,account_balance(t)
FPLY1L,2,C:USDJPY,2023-03-02 13:40:00+00:00,136.963575825,2023-03-03 11:55:00+00:00,136.0,-1,16.727374710135056,16.118093886402395,326.398258095477
HJXI85,2,C:USDJPY,2023-03-03 13:45:00+00:00,135.9446013,2023-03-05 22:00:00+00:00,135.96539904999997,-1,15.45446297800537,-0.32141805740058904,326.0768400380764
1J9OIW,2,C:USDJPY,2023-03-06 19:20:00+00:00,136.02440052499998,2023-03-07 18:50:00+00:00,137.0,1,15.968503429877071,15.578863562724154,341.65570360080056
I4U7CZ,2,C:USDJPY,2023-03-10 13:45:00+00:00,135.99060015,2023-03-10 14:35:00+00:00,135.0,-1,16.930411476749043,16.771268148429424,358.42697174923
WSIQDO,2,C:USDJPY,2023-03-10 13:50:00+00:00,136.11340275,2023-03-10 14:35:00+00:00,135.0,1,15.348414357628066,-17.088966753922662,341.33800499530736
COIAW7,2,C:USDJPY,2023-03-10 21:40:00+00:00,135.04837612499998,2023-03-12 21:00:00+00:00,134.56563577499998,1,16.36327924234445,-7.899215148597099,333.4387898467103
UOMME2,2,C:USDJPY,2023-03-10 22:00:00+00:00,134.99162512499998,2023-03-12 21:00:00+00:00,134.57236422499997,-1,16.96510959221209,7.112807116229675,340.5515969629399
EUJPI9,2,C:USDJPY,2023-03-12 22:00:00+00:00,133.8566535,2023-03-12 23:55:00+00:00,135.0,-1,15.722603737900807,-17.976383954615912,322.575213008324
VPP7F2,2,C:USDJPY,2023-03-13 14:00:00+00:00,133.04232597499998,2023-03-14 04:50:00+00:00,134.0,1,15.568301786116002,14.909358233924667,337.48457124224865
B32O08,2,C:USDJPY,2023-03-13 15:40:00+00:00,133.084327025,2023-03-14 04:50:00+00:00,134.0,1,14.851529144029477,13.599143874612775,351.0837151168614
989ITP,2,C:USDJPY,2023-03-15 13:35:00+00:00,133.134328275,2023-03-16 13:20:00+00:00,132.0,1,15.534677660038179,-17.621424112792166,333.46229100406924
QZHTLL,2,C:USDJPY,2023-03-15 13:50:00+00:00,132.8406789,2023-03-16 13:20:00+00:00,132.0,-1,15.238008468613952,12.810272197585066,346.2725632016543
78SMY3,2,C:USDJPY,2023-03-15 15:05:00+00:00,133.10732760000002,2023-03-16 13:20:00+00:00,132.0,1,15.972871479384203,-17.687201440375265,328.58536176127905
59KGWD,2,C:USDJPY,2023-03-15 15:10:00+00:00,132.933676575,2023-03-16 13:20:00+00:00,132.0,-1,16.623281965759855,15.520768971049806,344.10613073232884
M4V1BE,2,C:USDJPY,2023-03-15 15:15:00+00:00,133.03432577499999,2023-03-16 13:20:00+00:00,132.0,1,17.042898792081104,-17.627909501365597,326.47822123096324
DNFSKA,2,C:USDJPY,2023-03-15 15:20:00+00:00,132.937676475,2023-03-16 13:20:00+00:00,132.0,-1,16.5449441619632,15.513804920861306,341.9920261518246
CBOUGA,2,C:USDJPY,2023-03-15 15:35:00+00:00,133.068326625,2023-03-16 13:20:00+00:00,132.0,1,16.48280352661325,-17.609017862124787,324.3830082896998
G3GAC1,2,C:USDJPY,2023-03-15 15:55:00+00:00,132.991675125,2023-03-16 13:20:00+00:00,132.0,-1,17.34603335557615,17.201629796145156,341.5846380858449
65T8DS,2,C:USDJPY,2023-03-16 13:25:00+00:00,131.89070265,2023-03-16 15:35:00+00:00,133.0,-1,15.428393770815047,-17.114676324721508,324.4699617611234
L0LBVA,2,C:USDJPY,2023-03-16 13:35:00+00:00,131.7407064,2023-03-16 15:35:00+00:00,133.0,-1,13.630671910847916,-17.16501790103064,307.30494386009275
Q8718Q,2,C:USDJPY,2023-03-16 13:50:00+00:00,131.999699925,2023-03-16 15:35:00+00:00,133.0,-1,16.943682444733728,-16.948766820243545,290.35617703984923
PYM3VC,2,C:USDJPY,2023-03-16 13:30:00+00:00,132.05730135,2023-03-16 15:40:00+00:00,133.0,1,16.188845406911977,15.261202710154802,305.61737975000403
LVOR4D,2,C:USDJPY,2023-03-16 13:45:00+00:00,132.102302475,2023-03-16 15:40:00+00:00,133.0,1,15.428393770815443,13.850030902786632,319.46741065279065
3G23NL,2,C:USDJPY,2023-03-16 15:45:00+00:00,133.06132645,2023-03-17 14:25:00+00:00,132.0,1,15.069217483622168,-15.993359096170584,303.47405155662005
A818NF,2,C:USDJPY,2023-03-16 15:50:00+00:00,132.965675775,2023-03-17 14:25:00+00:00,132.0,-1,15.538298183501619,15.004958140533924,318.47900969715397
7ZXKBR,2,C:USDJPY,2023-03-16 16:00:00+00:00,133.02732559999998,2023-03-17 14:25:00+00:00,132.0,1,15.614242944907172,-16.040911501922267,302.4380981952317
PQTEHP,2,C:USDJPY,2023-03-21 15:20:00+00:00,132.01730035,2023-03-22 20:00:00+00:00,131.0,1,14.913121212782482,-15.171123429356033,287.26697476587566
J95724,2,C:USDJPY,2023-03-23 15:45:00+00:00,130.97072565,2023-03-24 08:10:00+00:00,130.0,-1,13.972129122853604,13.563104124665875,300.83007889054153
SUP4NJ,2,C:USDJPY,2023-03-23 15:50:00+00:00,131.07727685,2023-03-24 08:10:00+00:00,130.0,1,13.348837117373487,-14.380393200967244,286.44968568957427
GLM6SM,2,C:USDJPY,2023-03-23 16:00:00+00:00,130.99372507500001,2023-03-24 08:10:00+00:00,130.0,-1,14.291889291834675,14.202208758420317,300.6518944479946
ONFZEP,2,C:USDJPY,2023-03-28 14:00:00+00:00,130.92672675,2023-03-29 06:00:00+00:00,132.0,-1,14.062296279139284,-15.092686429974723,285.5592080180199
M9PBI1,2,C:USDJPY,2023-03-28 15:30:00+00:00,130.9767255,2023-03-29 06:00:00+00:00,132.0,-1,14.580596238990926,-14.919952326155519,270.6392556918644
0VZVBD,2,C:USDJPY,2023-03-28 13:50:00+00:00,131.04227597499997,2023-03-29 06:15:00+00:00,132.0,1,14.468329857940246,13.856667106574687,284.49592279843904
UHBTXA,2,C:USDJPY,2023-03-28 15:05:00+00:00,131.06127644999998,2023-03-29 06:15:00+00:00,132.0,1,14.195084723701765,13.325260324384375,297.8211831228234
